periodo:,enero-mayo,unnamed:_2,unnamed:_3,unnamed:_4,unnamed:_5,unnamed:_6,unnamed:_7,unnamed:_8,unnamed:_9,unnamed:_10,unnamed:_11,unnamed:_12,unnamed:_13,unnamed:_14,unnamed:_15,unnamed:_16,unnamed:_17,unnamed:_18,unnamed:_19,unnamed:_20,unnamed:_21,unnamed:_22,unnamed:_23,unnamed:_24,unnamed:_25,unnamed:_26
14-01-00,SERVICIO DE LA DEUDA PÚBLICA NACIONAL,B-10-02-02,B,10,02,02,,,,,,Nación,11,CSF,PRÉSTAMOS,280000000,0,0,280000000,0,280000000,0,9837697.64,9837697.64,9837697.64,9837697.64
14-01-00,SERVICIO DE LA DEUDA PÚBLICA NACIONAL,B-10-03-01,B,10,03,01,,,,,,Nación,11,CSF,TÍTULOS DE DEUDA,294809849793,0,0,294809849793,0,294809849793,0,41845041085.25,31205196541.89,31205196541.89,31205196541.89
15-01-01,MINISTERIO DE DEFENSA NACIONAL - GESTIÓN GENERAL,A-01-01-01,A,01,01,01,,,,,,Nación,10,CSF,SALARIO,55070000000,0,0,55070000000,0,20239713356.05,34830286643.95,20099673587.03,20099673587.03,20099673587.03,20099673587.03
15-01-01,MINISTERIO DE DEFENSA NACIONAL - GESTIÓN GENERAL,A-01-01-02,A,01,01,02,,,,,,Nación,10,CSF,CONTRIBUCIONES INHERENTES A LA NÓMINA,16260000000,0,0,16260000000,0,7367768318.54,8892231681.46,7367768318.54,7233992225.66,7233992225.66,7233992225.66
15-01-01,MINISTERIO DE DEFENSA NACIONAL - GESTIÓN GENERAL,A-01-01-03,A,01,01,03,,,,,,Nación,10,CSF,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,11141000000,0,0,11141000000,0,3994210183.33,7146789816.67,3900426713.33,3900426713.33,3900426713.33,3900426713.33
15-01-01,MINISTERIO DE DEFENSA NACIONAL - GESTIÓN GENERAL,A-01-01-04,A,01,01,04,,,,,,Nación,10,CSF,OTROS GASTOS DE PERSONAL - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,19967000000,0,0,19967000000,19967000000,0,0,0,0,0,0
15-01-01,MINISTERIO DE DEFENSA NACIONAL - GESTIÓN GENERAL,A-02,A,02,,,,,,,,Nación,10,CSF,ADQUISICIÓN DE BIENES  Y SERVICIOS,93183000000,0,0,93183000000,10487949000,71270223036.34,11424827963.66,44248381341.6,18371781723.16,18370841103.16,18357784330.16
15-01-01,MINISTERIO DE DEFENSA NACIONAL - GESTIÓN GENERAL,A-02,A,02,,,,,,,,Nación,50,SSF,ADQUISICIÓN DE BIENES  Y SERVICIOS,5943000000,0,5870000000,73000000,0,0,73000000,0,0,0,0
15-01-01,MINISTERIO DE DEFENSA NACIONAL - GESTIÓN GENERAL,A-03-01-02-001,A,03,01,02,001,,,,,Nación,10,CSF,SUBVENCIONES A SATENA S.A. COMO ÚNICO OPERADOR DE RUTAS SOCIALES. (ART. 240 LEY 1753 DE 2015),83154000000,0,0,83154000000,0,83154000000,0,83154000000,83154000000,83154000000,83154000000
15-01-01,MINISTERIO DE DEFENSA NACIONAL - GESTIÓN GENERAL,A-03-02-02,A,03,02,02,,,,,,Nación,10,CSF,A ORGANIZACIONES INTERNACIONALES,61600000,0,0,61600000,0,61600000,0,0,0,0,0
15-01-01,MINISTERIO DE DEFENSA NACIONAL - GESTIÓN GENERAL,A-03-03-01-023,A,03,03,01,023,,,,,Nación,10,CSF,PROGRAMA DE DESMOVILIZACIÓN Y SOMETIMIENTO (DECRETO 128 DE 2003 Y 965 DE 2020),14950000000,3120219900,0,18070219900,0,17857950929,212268971,9965784129,5730480942.38,5730480942.38,5730480942.38
15-01-01,MINISTERIO DE DEFENSA NACIONAL - GESTIÓN GENERAL,A-03-03-01-086,A,03,03,01,086,,,,,Nación,10,CSF,FONDO DE DEFENSA TÉCNICA Y ESPECIALIZADA DE LOS MIEMBROS DE LA FUERZA PÚBLICA,16803000000,0,16803000000,0,0,0,0,0,0,0,0
15-01-01,MINISTERIO DE DEFENSA NACIONAL - GESTIÓN GENERAL,A-03-03-01-999,A,03,03,01,999,,,,,Nación,10,CSF,OTRAS TRANSFERENCIAS - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,446434000000,0,13150993000,433283007000,416227007000,3749200000,13306800000,0,0,0,0
15-01-01,MINISTERIO DE DEFENSA NACIONAL - GESTIÓN GENERAL,A-03-04-02-002,A,03,04,02,002,,,,,Nación,10,CSF,CUOTAS PARTES PENSIONALES (DE PENSIONES),11841000000,0,0,11841000000,0,11841000000,0,4072423020.75,4072423020.75,4072423020.75,4072423020.75
15-01-01,MINISTERIO DE DEFENSA NACIONAL - GESTIÓN GENERAL,A-03-04-02-004,A,03,04,02,004,,,,,Nación,10,CSF,BONOS PENSIONALES (DE PENSIONES),97246000000,0,0,97246000000,0,97246000000,0,54235856000,54235856000,54235856000,54235856000
15-01-01,MINISTERIO DE DEFENSA NACIONAL - GESTIÓN GENERAL,A-03-04-02-012,A,03,04,02,012,,,,,Nación,10,CSF,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),357000000,0,0,357000000,0,229448824.56,127551175.44,229448824.56,229448824.56,229448824.56,229448824.56
15-01-01,MINISTERIO DE DEFENSA NACIONAL - GESTIÓN GENERAL,A-03-04-02-023,A,03,04,02,023,,,,,Nación,10,CSF,INDEMNIZACIÓN POR DISMINUCIÓN DE LA CAPACIDAD PSICOFÍSICA (NO DE PENSIONES),136000000,0,0,136000000,0,0,136000000,0,0,0,0
15-01-01,MINISTERIO DE DEFENSA NACIONAL - GESTIÓN GENERAL,A-03-04-02-024,A,03,04,02,024,,,,,Nación,10,CSF,TRANSFERIR AL FONDO DE SOLIDARIDAD DE LA CAJA DE VIVIENDA MILITAR Y DE POLICÍA. NUMERAL 5 PARÁGRAFO 2 ARTICULO 1 LEY 1305 DE 2009 (NO DE PENSIONES),7840000000,0,0,7840000000,0,7840000000,0,7840000000,7840000000,7840000000,7840000000
15-01-01,MINISTERIO DE DEFENSA NACIONAL - GESTIÓN GENERAL,A-03-10,A,03,10,,,,,,,Nación,10,CSF,SENTENCIAS Y CONCILIACIONES,0,98770000,0,98770000,0,0,98770000,0,0,0,0
15-01-01,MINISTERIO DE DEFENSA NACIONAL - GESTIÓN GENERAL,A-07-01,A,07,01,,,,,,,Nación,10,CSF,CESANTÍAS,7000000000,0,0,7000000000,0,7000000000,0,2736538288,2736495683,2736495683,2736495683
15-01-01,MINISTERIO DE DEFENSA NACIONAL - GESTIÓN GENERAL,A-08-01,A,08,01,,,,,,,Nación,10,CSF,IMPUESTOS,2287000000,0,0,2287000000,0,2078168000,208832000,2078143000,2078143000,2078143000,2078143000
15-01-01,MINISTERIO DE DEFENSA NACIONAL - GESTIÓN GENERAL,A-08-03,A,08,03,,,,,,,Nación,10,CSF,TASAS Y DERECHOS ADMINISTRATIVOS,10400000,0,0,10400000,0,0,10400000,0,0,0,0
15-01-01,MINISTERIO DE DEFENSA NACIONAL - GESTIÓN GENERAL,A-08-04-01,A,08,04,01,,,,,,Nación,11,SSF,CUOTA DE FISCALIZACIÓN Y AUDITAJE,44854000000,0,0,44854000000,0,0,44854000000,0,0,0,0
15-01-01,MINISTERIO DE DEFENSA NACIONAL - GESTIÓN GENERAL,B-10-01-03,B,10,01,03,,,,,,Nación,11,SSF,OTRAS CUENTAS POR PAGAR,551476868334,0,0,551476868334,0,327684852349,223792015985,327684852349,327684852349,327684852349,327684852349
15-01-01,MINISTERIO DE DEFENSA NACIONAL - GESTIÓN GENERAL,C-1599-0100-3-20109G,C,1599,0100,3,20109G,,,,,Nación,10,CSF,"2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / G. MODERNIZACIÓN PARA INCREMENTAR EL VALOR PÚBLICO, LA INTEGRIDAD Y LA TRANSPARENCIA EN LA SEGURIDAD",341325000000,0,0,341325000000,341325000000,0,0,0,0,0,0
15-01-01,MINISTERIO DE DEFENSA NACIONAL - GESTIÓN GENERAL,C-1599-0100-8-20109G,C,1599,0100,8,20109G,,,,,Nación,10,CSF,"2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / G. MODERNIZACIÓN PARA INCREMENTAR EL VALOR PÚBLICO, LA INTEGRIDAD Y LA TRANSPARENCIA EN LA SEGURIDAD",7680142124,0,0,7680142124,0,7309142124,371000000,0,0,0,0
15-01-01,MINISTERIO DE DEFENSA NACIONAL - GESTIÓN GENERAL,C-1599-0100-9-20109B,C,1599,0100,9,20109B,,,,,Nación,10,CSF,"2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. SISTEMA DE BIENESTAR INTEGRAL DE LA FUERZA PÚBLICA, SUS FAMILIAS Y DE LOS VETERANOS",188487798382,0,0,188487798382,152146902988,3098157616,33242737778,769333333,130143333,130143333,130143333
15-01-02,MINISTERIO DE DEFENSA NACIONAL - COMANDO GENERAL,A-01-01-01,A,01,01,01,,,,,,Nación,10,CSF,SALARIO,19564000000,0,0,19564000000,0,7386038176.77,12177961823.23,6941806106.77,6932545356.77,6932545356.77,6932545356.77
15-01-02,MINISTERIO DE DEFENSA NACIONAL - COMANDO GENERAL,A-01-01-02,A,01,01,02,,,,,,Nación,10,CSF,CONTRIBUCIONES INHERENTES A LA NÓMINA,6777000000,0,100000000,6677000000,0,2654353355.59,4022646644.41,2654353355.59,2654353355.59,2654353355.59,2654353355.59
15-01-02,MINISTERIO DE DEFENSA NACIONAL - COMANDO GENERAL,A-01-01-03,A,01,01,03,,,,,,Nación,10,CSF,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,2503000000,0,0,2503000000,0,1102050107.05,1400949892.95,1060690557.05,1059773537.05,1059773537.05,1059773537.05
15-01-02,MINISTERIO DE DEFENSA NACIONAL - COMANDO GENERAL,A-01-01-04,A,01,01,04,,,,,,Nación,10,CSF,OTROS GASTOS DE PERSONAL - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,5182000000,0,0,5182000000,5182000000,0,0,0,0,0,0
15-01-02,MINISTERIO DE DEFENSA NACIONAL - COMANDO GENERAL,A-01-02-01,A,01,02,01,,,,,,Nación,10,CSF,SALARIO,6083000000,0,0,6083000000,0,5973334509.33,109665490.67,5441799501,2265385036.67,2265385036.67,2265385036.67
15-01-02,MINISTERIO DE DEFENSA NACIONAL - COMANDO GENERAL,A-01-02-02,A,01,02,02,,,,,,Nación,10,CSF,CONTRIBUCIONES INHERENTES A LA NÓMINA,1443000000,0,0,1443000000,0,1427502052.95,15497947.05,1282809985,626284100,626284100,626284100
15-01-02,MINISTERIO DE DEFENSA NACIONAL - COMANDO GENERAL,A-02,A,02,,,,,,,,Nación,10,CSF,ADQUISICIÓN DE BIENES  Y SERVICIOS,81828000000,18874722464,0,100702722464,9209919094,79887051120.2,11605752249.8,54557195969.1,20527753361.81,17333943580.66,17333943580.66
15-01-02,MINISTERIO DE DEFENSA NACIONAL - COMANDO GENERAL,A-02,A,02,,,,,,,,Nación,16,SSF,ADQUISICIÓN DE BIENES  Y SERVICIOS,13831000000,0,0,13831000000,0,12726175208.7,1104824791.3,8830692882.41,2939488903.38,2868294420.76,2868234420.76
15-01-02,MINISTERIO DE DEFENSA NACIONAL - COMANDO GENERAL,A-03-03-01-999,A,03,03,01,999,,,,,Nación,10,CSF,OTRAS TRANSFERENCIAS - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,5736000000,0,5736000000,0,0,0,0,0,0,0,0
15-01-02,MINISTERIO DE DEFENSA NACIONAL - COMANDO GENERAL,A-03-04-02-012,A,03,04,02,012,,,,,Nación,10,CSF,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),71000000,100000000,0,171000000,0,66937677.32,104062322.68,66937677.32,66937677.32,66937677.32,66937677.32
15-01-02,MINISTERIO DE DEFENSA NACIONAL - COMANDO GENERAL,A-03-04-02-023,A,03,04,02,023,,,,,Nación,10,CSF,INDEMNIZACIÓN POR DISMINUCIÓN DE LA CAPACIDAD PSICOFÍSICA (NO DE PENSIONES),179000000,0,100000000,79000000,0,0,79000000,0,0,0,0
15-01-02,MINISTERIO DE DEFENSA NACIONAL - COMANDO GENERAL,A-07-01,A,07,01,,,,,,,Nación,10,CSF,CESANTÍAS,400000000,100000000,0,500000000,0,239731424,260268576,239731424,239731424,239731424,239731424
15-01-02,MINISTERIO DE DEFENSA NACIONAL - COMANDO GENERAL,A-08-01,A,08,01,,,,,,,Nación,10,CSF,IMPUESTOS,69000000,0,0,69000000,0,51040101,17959899,51040101,51040101,51040101,51040101
15-01-02,MINISTERIO DE DEFENSA NACIONAL - COMANDO GENERAL,A-08-03,A,08,03,,,,,,,Nación,10,CSF,TASAS Y DERECHOS ADMINISTRATIVOS,525000000,0,0,525000000,0,500000000,25000000,500000000,500000000,500000000,500000000
15-01-02,MINISTERIO DE DEFENSA NACIONAL - COMANDO GENERAL,C-1502-0100-13-20107B,C,1502,0100,13,20107B,,,,,Nación,10,CSF,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. CAPACIDADES ESTRATÉGICAS PARA SALVAGUARDAR LOS INTERESES NACIONALES,2570000000,0,0,2570000000,0,2502590664,67409336,697305000,0,0,0
15-01-02,MINISTERIO DE DEFENSA NACIONAL - COMANDO GENERAL,C-1502-0100-13-20107B,C,1502,0100,13,20107B,,,,,Nación,16,SSF,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. CAPACIDADES ESTRATÉGICAS PARA SALVAGUARDAR LOS INTERESES NACIONALES,1930000000,0,0,1930000000,0,1930000000,0,0,0,0,0
15-01-02,MINISTERIO DE DEFENSA NACIONAL - COMANDO GENERAL,C-1502-0100-14-20107B,C,1502,0100,14,20107B,,,,,Nación,10,CSF,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. CAPACIDADES ESTRATÉGICAS PARA SALVAGUARDAR LOS INTERESES NACIONALES,2500000000,0,0,2500000000,0,2500000000,0,0,0,0,0
15-01-02,MINISTERIO DE DEFENSA NACIONAL - COMANDO GENERAL,C-1502-0100-16-20107B,C,1502,0100,16,20107B,,,,,Nación,10,CSF,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. CAPACIDADES ESTRATÉGICAS PARA SALVAGUARDAR LOS INTERESES NACIONALES,8128354893,0,0,8128354893,0,8101208094.17,27146798.83,123853201.17,0,0,0
15-01-02,MINISTERIO DE DEFENSA NACIONAL - COMANDO GENERAL,C-1502-0100-16-20107B,C,1502,0100,16,20107B,,,,,Nación,16,SSF,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. CAPACIDADES ESTRATÉGICAS PARA SALVAGUARDAR LOS INTERESES NACIONALES,470000000,0,0,470000000,0,470000000,0,0,0,0,0
15-01-02,MINISTERIO DE DEFENSA NACIONAL - COMANDO GENERAL,C-1502-0100-17-20107B,C,1502,0100,17,20107B,,,,,Nación,10,CSF,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. CAPACIDADES ESTRATÉGICAS PARA SALVAGUARDAR LOS INTERESES NACIONALES,2000000000,0,0,2000000000,0,2000000000,0,0,0,0,0
15-01-02,MINISTERIO DE DEFENSA NACIONAL - COMANDO GENERAL,C-1502-0100-17-20107B,C,1502,0100,17,20107B,,,,,Nación,16,SSF,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. CAPACIDADES ESTRATÉGICAS PARA SALVAGUARDAR LOS INTERESES NACIONALES,4000000000,0,0,4000000000,0,4000000000,0,0,0,0,0
15-01-02,MINISTERIO DE DEFENSA NACIONAL - COMANDO GENERAL,C-1502-0100-20-20107B,C,1502,0100,20,20107B,,,,,Nación,10,CSF,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. CAPACIDADES ESTRATÉGICAS PARA SALVAGUARDAR LOS INTERESES NACIONALES,2500000000,0,0,2500000000,0,2500000000,0,212529516,0,0,0
15-01-02,MINISTERIO DE DEFENSA NACIONAL - COMANDO GENERAL,C-1502-0100-27-20107B,C,1502,0100,27,20107B,,,,,Nación,10,CSF,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. CAPACIDADES ESTRATÉGICAS PARA SALVAGUARDAR LOS INTERESES NACIONALES,1500000000,0,0,1500000000,0,1500000000,0,0,0,0,0
15-01-02,MINISTERIO DE DEFENSA NACIONAL - COMANDO GENERAL,C-1502-0100-28-20107D,C,1502,0100,28,20107D,,,,,Nación,10,CSF,"2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / D. INTELIGENCIA ESTRATÉGICA MÁS EFECTIVA, TRANSPARENTE Y AL SERVICIO DE LA PROTECCIÓN DE LA VIDA, DERECHOS Y LIBERTADES",4500000000,0,0,4500000000,0,4500000000,0,0,0,0,0
15-01-02,MINISTERIO DE DEFENSA NACIONAL - COMANDO GENERAL,C-1502-0100-29-20109B,C,1502,0100,29,20109B,,,,,Nación,10,CSF,"2.SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B SISTEMA DE BIENESTAR INTEGRAL DE LA FUERZA PUBLICA, SUS FAMILIAS Y DE LOS VETERANOS",3000000000,0,0,3000000000,0,2967381436,32618564,742939201,0,0,0
15-01-03,MINISTERIO DE DEFENSA NACIONAL - EJÉRCITO,A-01-01-01,A,01,01,01,,,,,,Nación,10,CSF,SALARIO,5131000000000,0,1938788308,5129061211692,0,1995745336320.75,3133315875371.25,1986018267254.08,1984585097737.71,1984585097737.71,1984585097737.71
15-01-03,MINISTERIO DE DEFENSA NACIONAL - EJÉRCITO,A-01-01-01,A,01,01,01,,,,,,Nación,16,SSF,SALARIO,7165000000,0,0,7165000000,0,6980233600,184766400,4243047600,2288039192,2288039192,2288039192
15-01-03,MINISTERIO DE DEFENSA NACIONAL - EJÉRCITO,A-01-01-02,A,01,01,02,,,,,,Nación,10,CSF,CONTRIBUCIONES INHERENTES A LA NÓMINA,1288000000000,0,0,1288000000000,0,700967275714.32,587032724285.68,696839247914.32,493105943960.54,493105943960.54,493105943960.54
15-01-03,MINISTERIO DE DEFENSA NACIONAL - EJÉRCITO,A-01-01-03,A,01,01,03,,,,,,Nación,10,CSF,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,2898000000000,5198266125,0,2903198266125,0,1688516025512.93,1214682240612.07,1633856421539.93,1349334268015.38,1349334268015.38,1349334268015.38
15-01-03,MINISTERIO DE DEFENSA NACIONAL - EJÉRCITO,A-01-01-03,A,01,01,03,,,,,,Nación,16,SSF,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,5931000000,0,0,5931000000,0,5636995600,294004400,3766395600,2108503270,2108503270,2108503270
15-01-03,MINISTERIO DE DEFENSA NACIONAL - EJÉRCITO,A-01-01-04,A,01,01,04,,,,,,Nación,10,CSF,OTROS GASTOS DE PERSONAL - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,883998000000,0,0,883998000000,883998000000,0,0,0,0,0,0
15-01-03,MINISTERIO DE DEFENSA NACIONAL - EJÉRCITO,A-01-02-01,A,01,02,01,,,,,,Nación,10,CSF,SALARIO,12214000000,0,0,12214000000,0,12214000000,0,3949691932,3949691932,3949691932,3949691932
15-01-03,MINISTERIO DE DEFENSA NACIONAL - EJÉRCITO,A-01-02-01,A,01,02,01,,,,,,Nación,16,SSF,SALARIO,9379000000,0,0,9379000000,0,9379000000,0,1892887400,1892887400,1892887400,1892887400
15-01-03,MINISTERIO DE DEFENSA NACIONAL - EJÉRCITO,A-02,A,02,,,,,,,,Nación,10,CSF,ADQUISICIÓN DE BIENES  Y SERVICIOS,1357636000000,459955250279,5493495879,1812097754400,152804879977,1620311662347.23,38981212075.77,770655378385.41,317140109857.54,317139809857.54,314972762248.54
15-01-03,MINISTERIO DE DEFENSA NACIONAL - EJÉRCITO,A-02,A,02,,,,,,,,Nación,16,SSF,ADQUISICIÓN DE BIENES  Y SERVICIOS,141248000000,0,0,141248000000,0,119671008693.52,21576991306.48,33447048897.46,9841862810.98,9841862810.98,9841862810.98
15-01-03,MINISTERIO DE DEFENSA NACIONAL - EJÉRCITO,A-02,A,02,,,,,,,,Nación,50,SSF,ADQUISICIÓN DE BIENES  Y SERVICIOS,0,1570000000,0,1570000000,0,0,1570000000,0,0,0,0
15-01-03,MINISTERIO DE DEFENSA NACIONAL - EJÉRCITO,A-03-03-01-999,A,03,03,01,999,,,,,Nación,10,CSF,OTRAS TRANSFERENCIAS - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,37084000000,0,0,37084000000,37084000000,0,0,0,0,0,0
15-01-03,MINISTERIO DE DEFENSA NACIONAL - EJÉRCITO,A-03-03-01-999,A,03,03,01,999,,,,,Nación,11,CSF,OTRAS TRANSFERENCIAS - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,39363000000,0,0,39363000000,39363000000,0,0,0,0,0,0
15-01-03,MINISTERIO DE DEFENSA NACIONAL - EJÉRCITO,A-03-04-02-012,A,03,04,02,012,,,,,Nación,10,CSF,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),335000000,1938788308,0,2273788308,0,433211310.37,1840576997.63,433211310.37,433211310.37,433211310.37,433211310.37
15-01-03,MINISTERIO DE DEFENSA NACIONAL - EJÉRCITO,A-03-04-02-023,A,03,04,02,023,,,,,Nación,10,CSF,INDEMNIZACIÓN POR DISMINUCIÓN DE LA CAPACIDAD PSICOFÍSICA (NO DE PENSIONES),144959000000,0,0,144959000000,0,144959000000,0,58222056337,58187927977,58187927977,58187927977
15-01-03,MINISTERIO DE DEFENSA NACIONAL - EJÉRCITO,A-03-04-02-085,A,03,04,02,085,,,,,Nación,10,CSF,COMPENSACIÓN POR MUERTE,11254000000,0,0,11254000000,0,11254000000,0,5486136505,5486136505,5486136505,5486136505
15-01-03,MINISTERIO DE DEFENSA NACIONAL - EJÉRCITO,A-07-01,A,07,01,,,,,,,Nación,10,CSF,CESANTÍAS,47764000000,0,0,47764000000,0,47764000000,0,24027935518,24027935518,24027935518,24027935518
15-01-03,MINISTERIO DE DEFENSA NACIONAL - EJÉRCITO,A-08-01,A,08,01,,,,,,,Nación,10,CSF,IMPUESTOS,28269000000,2831000000,0,31100000000,0,31100000000,0,28472092074,28472092074,28472092074,28472092074
15-01-03,MINISTERIO DE DEFENSA NACIONAL - EJÉRCITO,A-08-03,A,08,03,,,,,,,Nación,10,CSF,TASAS Y DERECHOS ADMINISTRATIVOS,1305000000,0,0,1305000000,0,1304999593,407,1304999593,1304999593,1304999593,1304999593
15-01-03,MINISTERIO DE DEFENSA NACIONAL - EJÉRCITO,A-08-04-04,A,08,04,04,,,,,,Nación,10,CSF,CONTRIBUCIÓN DE VALORIZACIÓN MUNICIPAL,3231000000,0,2831000000,400000000,0,400000000,0,103082437.09,103082437.09,103082437.09,103082437.09
15-01-03,MINISTERIO DE DEFENSA NACIONAL - EJÉRCITO,A-08-05,A,08,05,,,,,,,Nación,10,CSF,"MULTAS, SANCIONES E INTERESES DE MORA",467000000,0,0,467000000,0,467000000,0,457398669,457398669,457398669,457398669
15-01-03,MINISTERIO DE DEFENSA NACIONAL - EJÉRCITO,C-1502-0100-27-20107B,C,1502,0100,27,20107B,,,,,Nación,10,CSF,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. CAPACIDADES ESTRATÉGICAS PARA SALVAGUARDAR LOS INTERESES NACIONALES,11690699296,0,0,11690699296,0,11473653028,217046268,520750000,0,0,0
15-01-03,MINISTERIO DE DEFENSA NACIONAL - EJÉRCITO,C-1502-0100-28-20107B,C,1502,0100,28,20107B,,,,,Nación,10,CSF,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. CAPACIDADES ESTRATÉGICAS PARA SALVAGUARDAR LOS INTERESES NACIONALES,15000000000,0,0,15000000000,0,15000000000,0,0,0,0,0
15-01-03,MINISTERIO DE DEFENSA NACIONAL - EJÉRCITO,C-1502-0100-28-20107B,C,1502,0100,28,20107B,,,,,Nación,11,CSF,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. CAPACIDADES ESTRATÉGICAS PARA SALVAGUARDAR LOS INTERESES NACIONALES,46350687742,0,0,46350687742,0,46350687742,0,45334362697,0,0,0
15-01-03,MINISTERIO DE DEFENSA NACIONAL - EJÉRCITO,C-1502-0100-29-20107B,C,1502,0100,29,20107B,,,,,Nación,10,CSF,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. CAPACIDADES ESTRATÉGICAS PARA SALVAGUARDAR LOS INTERESES NACIONALES,46009442470,0,0,46009442470,0,46009442470,0,0,0,0,0
15-01-03,MINISTERIO DE DEFENSA NACIONAL - EJÉRCITO,C-1502-0100-31-20107B,C,1502,0100,31,20107B,,,,,Nación,10,CSF,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. CAPACIDADES ESTRATÉGICAS PARA SALVAGUARDAR LOS INTERESES NACIONALES,9015506782,0,0,9015506782,0,9015506782,0,0,0,0,0
15-01-03,MINISTERIO DE DEFENSA NACIONAL - EJÉRCITO,C-1502-0100-32-20107B,C,1502,0100,32,20107B,,,,,Nación,10,CSF,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. CAPACIDADES ESTRATÉGICAS PARA SALVAGUARDAR LOS INTERESES NACIONALES,28047459182,0,0,28047459182,0,28047459182,0,1644657760,599622160,599622160,599622160
15-01-03,MINISTERIO DE DEFENSA NACIONAL - EJÉRCITO,C-1502-0100-32-20107B,C,1502,0100,32,20107B,,,,,Nación,11,CSF,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. CAPACIDADES ESTRATÉGICAS PARA SALVAGUARDAR LOS INTERESES NACIONALES,1252333240,0,0,1252333240,0,1252333240,0,1252333240,0,0,0
15-01-03,MINISTERIO DE DEFENSA NACIONAL - EJÉRCITO,C-1502-0100-32-20107B,C,1502,0100,32,20107B,,,,,Nación,16,SSF,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. CAPACIDADES ESTRATÉGICAS PARA SALVAGUARDAR LOS INTERESES NACIONALES,2163135170,0,0,2163135170,0,2163135170,0,0,0,0,0
15-01-03,MINISTERIO DE DEFENSA NACIONAL - EJÉRCITO,C-1502-0100-33-20109B,C,1502,0100,33,20109B,,,,,Nación,10,CSF,"2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. SISTEMA DE BIENESTAR INTEGRAL DE LA FUERZA PÚBLICA, SUS FAMILIAS Y DE LOS VETERANOS",23882521051,0,0,23882521051,0,23882521051,0,1103604980,389204980,389204980,389204980
15-01-03,MINISTERIO DE DEFENSA NACIONAL - EJÉRCITO,C-1502-0100-34-20107B,C,1502,0100,34,20107B,,,,,Nación,10,CSF,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. CAPACIDADES ESTRATÉGICAS PARA SALVAGUARDAR LOS INTERESES NACIONALES,4226242054,0,0,4226242054,0,4226242054,0,2962695,0,0,0
15-01-03,MINISTERIO DE DEFENSA NACIONAL - EJÉRCITO,C-1502-0100-36-20107B,C,1502,0100,36,20107B,,,,,Nación,10,CSF,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. CAPACIDADES ESTRATÉGICAS PARA SALVAGUARDAR LOS INTERESES NACIONALES,6068526497,0,0,6068526497,0,6068526497,0,0,0,0,0
15-01-03,MINISTERIO DE DEFENSA NACIONAL - EJÉRCITO,C-1502-0100-37-20107B,C,1502,0100,37,20107B,,,,,Nación,11,CSF,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. CAPACIDADES ESTRATÉGICAS PARA SALVAGUARDAR LOS INTERESES NACIONALES,97289659550,0,0,97289659550,0,97289659550,0,97289659550,83270860980,83270860980,83270860980
